I,ID,STATUS,AREA,ZONE,PL,QL,IP,IQ,YP,YQ,OWNER,SCALE
54259,1 ,1,1,2,38.082,12.516,0.0,0.0,0.0,0.0,1,1
54263,1 ,1,1,2,20.772,6.827,0.0,0.0,0.0,0.0,1,1
54267,1 ,1,1,2,77.376,25.432,0.0,0.0,0.0,0.0,1,1
54268,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
54271,1 ,1,1,2,11.684,3.84,0.0,0.0,0.0,0.0,1,1
54272,1 ,1,1,2,29.947,9.843,0.0,0.0,0.0,0.0,1,1
54274,1 ,1,1,2,32.889,10.81,0.0,0.0,0.0,0.0,1,1
54276,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
54277,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
54280,1 ,1,1,2,10.732,3.527,0.0,0.0,0.0,0.0,1,1
54283,1 ,1,1,2,23.888,7.851,0.0,0.0,0.0,0.0,1,1
54284,1 ,1,1,2,5.886,1.9340000000000002,0.0,0.0,0.0,0.0,1,1
54285,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
54286,1 ,1,1,2,40.679,13.370000000000001,0.0,0.0,0.0,0.0,1,1
54287,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
54288,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
54291,1 ,1,1,2,24.234,7.965,0.0,0.0,0.0,0.0,1,1
54295,1 ,1,1,2,38.082,12.517,0.0,0.0,0.0,0.0,1,1
54297,1 ,1,1,2,77.445,25.455,0.0,0.0,0.0,0.0,1,1
54302,1 ,1,1,2,17.137,5.633,0.0,0.0,0.0,0.0,1,1
54303,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
54304,1 ,1,1,2,8.924,2.933,0.0,0.0,0.0,0.0,1,1
54305,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
54306,1 ,1,1,2,24.234,7.966,0.0,0.0,0.0,0.0,1,1
54308,1 ,1,1,2,14.021,4.609,0.0,0.0,0.0,0.0,1,1
54311,1 ,1,1,2,143.45999999999998,47.153000000000006,0.0,0.0,0.0,0.0,1,1
54312,1 ,1,1,2,24.234,7.965,0.0,0.0,0.0,0.0,1,1
54315,1 ,1,1,2,38.256,12.574,0.0,0.0,0.0,0.0,1,1
54320,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
54324,1 ,1,1,2,0.173,0.057,0.0,0.0,0.0,0.0,1,1
54326,1 ,1,1,2,14.246,4.683,0.0,0.0,0.0,0.0,1,1
54330,1 ,1,1,2,12.118,3.982,0.0,0.0,0.0,0.0,1,1
54348,1 ,1,1,2,5.366,1.764,0.0,0.0,0.0,0.0,1,1
54354,1 ,1,1,2,42.236,13.882,0.0,0.0,0.0,0.0,1,1
54355,1 ,1,1,2,45.698,15.02,0.0,0.0,0.0,0.0,1,1
54357,1 ,1,1,2,44.833,14.736,0.0,0.0,0.0,0.0,1,1
54359,1 ,1,1,2,44.66,14.679,0.0,0.0,0.0,0.0,1,1
54360,1 ,1,1,2,88.282,29.016,0.0,0.0,0.0,0.0,1,1
54362,1 ,1,1,2,11.771,3.869,0.0,0.0,0.0,0.0,1,1
54363,1 ,1,1,2,41.544,13.654,0.0,0.0,0.0,0.0,1,1
54364,1 ,1,13,17,25.2,2.8,0.0,0.0,0.0,0.0,1,1
54365,1 ,1,1,2,24.234,7.965,0.0,0.0,0.0,0.0,1,1
54367,1 ,1,1,2,17.137,5.633,0.0,0.0,0.0,0.0,1,1
54369,1 ,1,1,2,23.848,7.838,0.0,0.0,0.0,0.0,1,1
54380,1 ,1,1,2,9.694,3.186,0.0,0.0,0.0,0.0,1,1
54381,1 ,1,1,2,0.519,0.171,0.0,0.0,0.0,0.0,1,1
54383,1 ,1,1,2,99.015,32.545,0.0,0.0,0.0,0.0,1,1
54384,1 ,1,1,2,118.228,38.859,0.0,0.0,0.0,0.0,1,1
54385,1 ,1,1,2,13.142,4.319,0.0,0.0,0.0,0.0,1,1
54386,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
54387,1 ,1,1,2,10.386,3.414,0.0,0.0,0.0,0.0,1,1
54388,1 ,1,1,2,48.468,15.93,0.0,0.0,0.0,0.0,1,1
54390,1 ,1,49,88,0.15,0.06,0.0,0.0,0.0,0.0,1,1
54391,1 ,1,1,2,108.016,35.504,0.0,0.0,0.0,0.0,1,1
54393,1 ,1,1,2,53.662,17.638,0.0,0.0,0.0,0.0,1,1
54395,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
54397,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
54400,1 ,1,1,2,12.781,4.201,0.0,0.0,0.0,0.0,1,1
54401,1 ,1,1,2,45.525,14.963000000000001,0.0,0.0,0.0,0.0,1,1
54403,1 ,1,1,2,74.434,24.465,0.0,0.0,0.0,0.0,1,1
54404,1 ,1,31,46,0.8,-0.177,0.0,0.0,0.0,0.0,1,1
54405,1 ,1,1,2,19.848,6.524,0.0,0.0,0.0,0.0,1,1
54408,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
54412,1 ,1,1,2,35.486,11.664000000000001,0.0,0.0,0.0,0.0,1,1
54415,1 ,1,1,2,6.231,2.049,0.0,0.0,0.0,0.0,1,1
54417,1 ,1,1,2,3.427,1.127,0.0,0.0,0.0,0.0,1,1
54422,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
54423,1 ,1,1,2,34.62,11.38,0.0,0.0,0.0,0.0,1,1
54424,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
54425,1 ,1,16,31,17.745,4.196,0.0,0.0,0.0,0.0,1,1
54428,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
54433,1 ,1,1,2,2.597,0.853,0.0,0.0,0.0,0.0,1,1
54436,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
54438,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
54440,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
54444,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
54454,1 ,1,1,2,80.319,26.4,0.0,0.0,0.0,0.0,1,1
54470,1 ,1,1,2,2.77,0.91,0.0,0.0,0.0,0.0,1,1
54477,1 ,1,1,2,4.501,1.479,0.0,0.0,0.0,0.0,1,1
54479,1 ,1,1,2,0.346,0.114,0.0,0.0,0.0,0.0,1,1
54483,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
54485,1 ,1,35,42,40.0,5.7,0.0,0.0,0.0,0.0,1,1
54488,1 ,1,1,2,13.501999999999999,4.438,0.0,0.0,0.0,0.0,1,1
54502,1 ,1,1,2,78.589,25.83,0.0,0.0,0.0,0.0,1,1
54505,1 ,1,1,2,183.488,60.31,0.0,0.0,0.0,0.0,1,1
54507,1 ,1,1,2,142.183,47.725,0.0,0.0,0.0,0.0,1,1
54508,1 ,1,42,70,1.0,0.05,0.0,0.0,0.0,0.0,1,1
54512,1 ,1,1,2,129.826,42.672,0.0,0.0,0.0,0.0,1,1
54513,1 ,1,1,2,96.937,31.861,0.0,0.0,0.0,0.0,1,1
54514,1 ,1,1,2,43.275,14.224,0.0,0.0,0.0,0.0,1,1
54515,1 ,1,1,2,63.44199999999999,20.852,0.0,0.0,0.0,0.0,1,1
54519,1 ,1,1,2,115.978,38.12,0.0,0.0,0.0,0.0,1,1
54520,1 ,1,1,2,248.922,81.815,0.0,0.0,0.0,0.0,1,1
54521,1 ,1,1,2,114.248,37.552,0.0,0.0,0.0,0.0,1,1
54528,1 ,1,1,2,63.702,20.938,0.0,0.0,0.0,0.0,1,1
54529,1 ,1,1,2,50.372,16.557000000000002,0.0,0.0,0.0,0.0,1,1
54530,1 ,1,1,2,62.489999999999995,20.54,0.0,0.0,0.0,0.0,1,1
54532,1 ,1,1,2,83.608,27.481,0.0,0.0,0.0,0.0,1,1
54535,1 ,1,1,2,101.09100000000001,33.227,0.0,0.0,0.0,0.0,1,1
54537,1 ,1,1,2,16.445,5.405,0.0,0.0,0.0,0.0,1,1
54541,1 ,1,1,2,18.695,6.145,0.0,0.0,0.0,0.0,1,1
54548,1 ,1,1,2,72.702,23.896,0.0,0.0,0.0,0.0,1,1
54549,1 ,1,1,2,24.234,7.966,0.0,0.0,0.0,0.0,1,1
54550,1 ,1,1,2,148.868,48.93,0.0,0.0,0.0,0.0,1,1
54551,1 ,1,1,2,55.738,18.32,0.0,0.0,0.0,0.0,1,1
54552,1 ,1,1,2,33.697,11.075,0.0,0.0,0.0,0.0,1,1
54555,1 ,1,1,2,83.089,27.31,0.0,0.0,0.0,0.0,1,1
54557,1 ,1,1,2,55.092,18.107,0.0,0.0,0.0,0.0,1,1
54558,1 ,1,1,2,18.743000000000002,6.16,0.0,0.0,0.0,0.0,1,1
54559,1 ,1,1,2,43.101,14.166,0.0,0.0,0.0,0.0,1,1
54561,1 ,1,1,2,118.229,38.861,0.0,0.0,0.0,0.0,1,1
54563,1 ,1,18,21,1.4000000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,1,1
54564,1 ,1,1,2,44.142,14.508000000000001,0.0,0.0,0.0,0.0,1,1
54566,1 ,1,1,2,78.242,25.716,0.0,0.0,0.0,0.0,1,1
54567,1 ,1,1,2,84.30000000000001,27.709,0.0,0.0,0.0,0.0,1,1
54568,1 ,1,1,2,99.532,32.71300000000001,0.0,0.0,0.0,0.0,1,1
54571,1 ,1,31,46,0.91,0.228,0.0,0.0,0.0,0.0,1,1
54572,1 ,1,1,2,60.065,19.741,0.0,0.0,0.0,0.0,1,1
54573,1 ,1,1,2,66.471,21.849,0.0,0.0,0.0,0.0,1,1
54574,1 ,1,1,2,50.546,16.614,0.0,0.0,0.0,0.0,1,1
54577,1 ,1,1,2,69.24,22.758000000000003,0.0,0.0,0.0,0.0,1,1
54579,1 ,1,1,2,99.18599999999999,32.601,0.0,0.0,0.0,0.0,1,1
54581,1 ,1,1,2,24.754,8.136000000000001,0.0,0.0,0.0,0.0,1,1
54583,1 ,1,1,2,64.395,21.165,0.0,0.0,0.0,0.0,1,1
54584,1 ,1,43,72,1.2,0.8,0.0,0.0,0.0,0.0,1,1
54585,1 ,1,1,2,89.493,29.414,0.0,0.0,0.0,0.0,1,1
54587,1 ,1,1,2,23.887999999999998,7.851,0.0,0.0,0.0,0.0,1,1
54588,1 ,1,1,2,203.56799999999998,66.91199999999999,0.0,0.0,0.0,0.0,1,1
54589,1 ,1,1,2,13.865,4.557,0.0,0.0,0.0,0.0,1,1
54590,1 ,1,1,2,40.16,13.2,0.0,0.0,0.0,0.0,1,1
54591,1 ,1,1,2,55.392,18.206,0.0,0.0,0.0,0.0,1,1
54592,1 ,1,1,2,84.82,27.88,0.0,0.0,0.0,0.0,1,1
54594,1 ,1,1,2,68.721,22.588,0.0,0.0,0.0,0.0,1,1
54596,1 ,1,1,2,29.428,9.672,0.0,0.0,0.0,0.0,1,1
54605,1 ,1,1,2,1.001,0.329,0.0,0.0,0.0,0.0,1,1
54607,1 ,1,49,88,40.0,10.0,0.0,0.0,0.0,0.0,1,1
54621,1 ,1,31,46,64.952,8.703,0.0,0.0,0.0,0.0,1,1
54625,1 ,1,1,2,49.507,16.272,0.0,0.0,0.0,0.0,1,1
54626,1 ,1,33,41,41.78,4.52,0.0,0.0,0.0,0.0,1,1
54634,1 ,1,1,2,34.472,11.331,0.0,0.0,0.0,0.0,1,1
54651,1 ,1,1,2,7.79,2.56,0.0,0.0,0.0,0.0,1,1
54655,1 ,1,1,2,30.639,10.07,0.0,0.0,0.0,0.0,1,1
54664,1 ,1,1,2,38.082,12.516,0.0,0.0,0.0,0.0,1,1
54673,1 ,1,1,2,31.85,10.468,0.0,0.0,0.0,0.0,1,1
54675,1 ,1,1,2,47.603,15.646,0.0,0.0,0.0,0.0,1,1
54679,1 ,1,1,2,67.337,22.133000000000003,0.0,0.0,0.0,0.0,1,1
54681,1 ,1,1,2,41.544000000000004,13.655999999999999,0.0,0.0,0.0,0.0,1,1
54683,1 ,1,1,2,1.212,0.398,0.0,0.0,0.0,0.0,1,1
54687,1 ,1,1,2,0.346,0.114,0.0,0.0,0.0,0.0,1,1
54688,1 ,1,41,69,60.16,1.0,0.0,0.0,0.0,0.0,1,1
54690,1 ,1,1,2,41.544,13.654,0.0,0.0,0.0,0.0,1,1
54691,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
54692,1 ,1,1,2,27.869,9.161,0.0,0.0,0.0,0.0,1,1
54696,1 ,1,1,2,30.639000000000003,10.071,0.0,0.0,0.0,0.0,1,1
54697,1 ,1,1,2,32.543,10.696,0.0,0.0,0.0,0.0,1,1
54698,1 ,1,1,2,28.908,9.502,0.0,0.0,0.0,0.0,1,1
54699,1 ,1,1,2,11.079,3.641,0.0,0.0,0.0,0.0,1,1
54701,1 ,1,1,2,53.032,17.431,0.0,0.0,0.0,0.0,1,1
54702,1 ,1,31,56,16.16,0.0,0.0,0.0,0.0,0.0,1,1
54709,1 ,1,1,2,41.346,13.59,0.0,0.0,0.0,0.0,1,1
54712,1 ,1,1,2,1.7309999999999999,0.5690000000000001,0.0,0.0,0.0,0.0,1,1
54715,1 ,1,40,68,12.0,1.5,0.0,0.0,0.0,0.0,1,1
54718,1 ,1,1,2,37.736,12.403,0.0,0.0,0.0,0.0,1,1
54729,1 ,1,1,2,1.173,0.386,0.0,0.0,0.0,0.0,1,1
54771,1 ,1,1,2,14.983,4.925,0.0,0.0,0.0,0.0,1,1
54774,1 ,1,1,2,0.017,0.006,0.0,0.0,0.0,0.0,1,1
54775,1 ,1,1,2,0.017,0.006,0.0,0.0,0.0,0.0,1,1
54779,1 ,1,1,2,2.25,0.74,0.0,0.0,0.0,0.0,1,1
54785,1 ,1,1,2,57.124,18.776,0.0,0.0,0.0,0.0,1,1
54793,1 ,1,1,2,15.578999999999999,5.121,0.0,0.0,0.0,0.0,1,1
54797,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
54820,1 ,1,1,2,10.04,3.3,0.0,0.0,0.0,0.0,1,1
54826,1 ,1,1,2,16.728,5.498,0.0,0.0,0.0,0.0,1,1
54831,1 ,1,16,31,2.399,1.142,0.0,0.0,0.0,0.0,1,1
54835,1 ,1,32,40,1.85,0.1,0.0,0.0,0.0,0.0,1,1
54838,1 ,1,31,56,13.38,0.08,0.0,0.0,0.0,0.0,1,1
54849,1 ,1,35,42,17.6,4.0,0.0,0.0,0.0,0.0,1,1
54851,1 ,1,32,40,14.041,0.0,0.0,0.0,0.0,0.0,1,1
54856,1 ,1,31,47,2.36,0.65,0.0,0.0,0.0,0.0,1,1
54858,1 ,1,1,2,2.943,0.967,0.0,0.0,0.0,0.0,1,1
54876,1 ,1,1,2,0.519,0.171,0.0,0.0,0.0,0.0,1,1
54878,1 ,1,1,2,131.212,43.128,0.0,0.0,0.0,0.0,1,1
54879,1 ,1,1,2,81.322,26.729,0.0,0.0,0.0,0.0,1,1
54885,1 ,1,31,51,6.83,1.74,0.0,0.0,0.0,0.0,1,1
54897,1 ,1,1,2,36.351,11.949,0.0,0.0,0.0,0.0,1,1
54918,1 ,1,32,40,18.512,3.076,0.0,0.0,0.0,0.0,1,1
54920,1 ,1,1,2,62.316,20.482,0.0,0.0,0.0,0.0,1,1
54922,1 ,1,1,2,55.393,18.207,0.0,0.0,0.0,0.0,1,1
54924,1 ,1,1,2,27.696,9.103,0.0,0.0,0.0,0.0,1,1
54933,1 ,1,1,2,24.234,7.965,0.0,0.0,0.0,0.0,1,1
54948,1 ,1,1,2,29.427,9.672,0.0,0.0,0.0,0.0,1,1
54955,1 ,1,1,2,55.392,18.206,0.0,0.0,0.0,0.0,1,1
54962,1 ,1,1,2,7.27,2.39,0.0,0.0,0.0,0.0,1,1
54967,1 ,1,49,88,1.0,0.0,0.0,0.0,0.0,0.0,1,1
54979,1 ,1,1,2,114.248,37.552,0.0,0.0,0.0,0.0,1,1
54984,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
54999,1 ,1,32,40,23.7,2.233,0.0,0.0,0.0,0.0,1,1
55006,1 ,1,1,2,5.193,1.707,0.0,0.0,0.0,0.0,1,1
55012,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
55016,1 ,1,1,2,27.696,9.103,0.0,0.0,0.0,0.0,1,1
55018,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
55023,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
55026,1 ,1,1,2,25.965,8.534,0.0,0.0,0.0,0.0,1,1
55031,1 ,1,1,2,33.223,10.920000000000002,0.0,0.0,0.0,0.0,1,1
55034,1 ,1,1,2,0.866,0.284,0.0,0.0,0.0,0.0,1,1
55035,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
55037,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
55039,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55044,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
55050,1 ,1,1,2,11.252,3.698,0.0,0.0,0.0,0.0,1,1
55053,1 ,1,1,2,20.08,6.6,0.0,0.0,0.0,0.0,1,1
55055,1 ,1,1,2,0.692,0.228,0.0,0.0,0.0,0.0,1,1
55060,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55070,1 ,1,1,2,53.661,17.637,0.0,0.0,0.0,0.0,1,1
55075,1 ,1,1,2,17.31,5.69,0.0,0.0,0.0,0.0,1,1
55085,1 ,1,1,2,34.62,11.38,0.0,0.0,0.0,0.0,1,1
55089,1 ,1,1,2,1.489,0.489,0.0,0.0,0.0,0.0,1,1
55093,1 ,1,16,31,20.59,1.142,0.0,0.0,0.0,0.0,1,1
55099,1 ,1,16,31,14.891,0.001,0.0,0.0,0.0,0.0,1,1
55100,1 ,1,1,2,21.638,7.112,0.0,0.0,0.0,0.0,1,1
55103,1 ,1,1,2,4.527,1.488,0.0,0.0,0.0,0.0,1,1
55104,1 ,1,1,2,21.642,7.114,0.0,0.0,0.0,0.0,1,1
55105,1 ,1,1,2,48.468,15.93,0.0,0.0,0.0,0.0,1,1
55113,1 ,1,1,2,45.006,14.792,0.0,0.0,0.0,0.0,1,1
55118,1 ,1,1,2,30.293,9.957,0.0,0.0,0.0,0.0,1,1
55119,1 ,1,1,2,39.294,12.915,0.0,0.0,0.0,0.0,1,1
55121,1 ,1,1,2,108.906,35.796,0.0,0.0,0.0,0.0,1,1
55124,1 ,1,1,2,42.237,13.883,0.0,0.0,0.0,0.0,1,1
55125,1 ,1,1,2,47.696,15.676,0.0,0.0,0.0,0.0,1,1
55126,1 ,1,1,2,50.2,16.5,0.0,0.0,0.0,0.0,1,1
55135,1 ,1,1,2,12.636,4.153,0.0,0.0,0.0,0.0,1,1
55139,1 ,1,1,2,51.93,17.069,0.0,0.0,0.0,0.0,1,1
55144,1 ,1,1,2,15.58,5.12,0.0,0.0,0.0,0.0,1,1
55146,1 ,1,1,2,74.43299999999999,24.465999999999998,0.0,0.0,0.0,0.0,1,1
55148,1 ,1,1,2,5.0,0.0,0.0,0.0,0.0,0.0,1,1
55150,1 ,1,1,2,15.406,5.064,0.0,0.0,0.0,0.0,1,1
55153,1 ,1,1,2,10.04,3.3,0.0,0.0,0.0,0.0,1,1
55154,1 ,1,33,41,0.0,0.001,0.0,0.0,0.0,0.0,1,1
55155,1 ,1,1,2,12.118,3.982,0.0,0.0,0.0,0.0,1,1
55160,1 ,1,1,2,8.482,2.788,0.0,0.0,0.0,0.0,1,1
55165,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55170,1 ,1,1,2,44.418,14.600000000000001,0.0,0.0,0.0,0.0,1,1
55175,1 ,1,1,2,39.739,13.062,0.0,0.0,0.0,0.0,1,1
55180,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
55186,1 ,1,35,42,60.0,8.55,0.0,0.0,0.0,0.0,1,1
55191,1 ,1,31,49,15.806,5.794,0.0,0.0,0.0,0.0,1,1
55196,1 ,1,19,32,4.963,-1.403,0.0,0.0,0.0,0.0,1,1
55201,1 ,1,1,2,35.313,11.607000000000001,0.0,0.0,0.0,0.0,1,1
55204,1 ,1,1,2,7.27,2.3899999999999997,0.0,0.0,0.0,0.0,1,1
55207,1 ,1,1,2,17.624000000000002,5.793,0.0,0.0,0.0,0.0,1,1
55210,1 ,1,1,2,337.202,110.834,0.0,0.0,0.0,0.0,1,1
55211,1 ,1,1,2,1.017,0.334,0.0,0.0,0.0,0.0,1,1
55217,1 ,1,1,2,96.071,31.577,0.0,0.0,0.0,0.0,1,1
55222,1 ,1,1,2,52.104,17.125999999999998,0.0,0.0,0.0,0.0,1,1
55225,1 ,1,1,2,29.081,9.559,0.0,0.0,0.0,0.0,1,1
55226,1 ,1,1,2,48.468,15.93,0.0,0.0,0.0,0.0,1,1
55227,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55230,1 ,1,1,2,38.082,12.516,0.0,0.0,0.0,0.0,1,1
55233,1 ,1,1,2,72.18299999999999,23.725,0.0,0.0,0.0,0.0,1,1
55234,1 ,1,1,2,34.620000000000005,11.38,0.0,0.0,0.0,0.0,1,1
55237,1 ,1,32,40,19.35,-3.1,0.0,0.0,0.0,0.0,1,1
55241,1 ,1,1,2,8.348,2.744,0.0,0.0,0.0,0.0,1,1
55243,1 ,1,1,2,93.128,30.61,0.0,0.0,0.0,0.0,1,1
55245,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
55263,1 ,1,1,2,6.731,2.212,0.0,0.0,0.0,0.0,1,1
55264,1 ,1,1,2,45.872,15.077,0.0,0.0,0.0,0.0,1,1
55266,1 ,1,1,2,51.93,17.068,0.0,0.0,0.0,0.0,1,1
55271,1 ,1,1,2,17.657,5.803,0.0,0.0,0.0,0.0,1,1
55273,1 ,1,16,31,2.0,0.001,0.0,0.0,0.0,0.0,1,1
55274,1 ,1,1,2,23.023,7.567,0.0,0.0,0.0,0.0,1,1
55275,1 ,1,1,2,39.813,13.086,0.0,0.0,0.0,0.0,1,1
55276,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
55280,1 ,1,1,2,80.112,26.332,0.0,0.0,0.0,0.0,1,1
55285,1 ,1,1,2,60.586,19.914,0.0,0.0,0.0,0.0,1,1
55289,1 ,1,1,2,49.94,16.414,0.0,0.0,0.0,0.0,1,1
55290,1 ,1,1,2,5.193,1.707,0.0,0.0,0.0,0.0,1,1
55292,1 ,1,1,2,15.579,5.121,0.0,0.0,0.0,0.0,1,1
55297,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
55300,1 ,1,1,2,1.731,0.569,0.0,0.0,0.0,0.0,1,1
55301,1 ,1,1,2,86.551,28.447999999999997,0.0,0.0,0.0,0.0,1,1
55302,1 ,1,1,2,46.391,15.248,0.0,0.0,0.0,0.0,1,1
55303,1 ,1,1,2,63.528000000000006,20.880000000000003,0.0,0.0,0.0,0.0,1,1
55304,1 ,1,1,2,31.158,10.242,0.0,0.0,0.0,0.0,1,1
55310,1 ,1,1,2,166.524,54.733000000000004,0.0,0.0,0.0,0.0,1,1
55315,1 ,1,1,2,21.119,6.941000000000001,0.0,0.0,0.0,0.0,1,1
55320,1 ,1,1,2,5.193,1.707,0.0,0.0,0.0,0.0,1,1
55326,1 ,1,31,47,28.673000000000002,1.8159999999999998,0.0,0.0,0.0,0.0,1,1
55331,1 ,1,36,63,11.923,1.9010000000000002,0.0,0.0,0.0,0.0,1,1
55332,1 ,1,1,2,43.276,14.224,0.0,0.0,0.0,0.0,1,1
55333,1 ,1,18,21,1.2,-2.2,0.0,0.0,0.0,0.0,1,1
55336,1 ,1,1,2,30.986000000000004,10.184,0.0,0.0,0.0,0.0,1,1
55340,1 ,1,1,2,18.176,5.974,0.0,0.0,0.0,0.0,1,1
55344,1 ,1,1,2,55.21900000000001,18.151,0.0,0.0,0.0,0.0,1,1
55354,1 ,1,39,62,16.2,0.35300000000000004,0.0,0.0,0.0,0.0,1,1
55355,1 ,1,19,32,6.087,-1.624,0.0,0.0,0.0,0.0,1,1
55357,1 ,1,1,2,11.425,3.755,0.0,0.0,0.0,0.0,1,1
55361,1 ,1,1,2,6.578,2.162,0.0,0.0,0.0,0.0,1,1
55364,1 ,1,1,2,19.041,6.258,0.0,0.0,0.0,0.0,1,1
55366,1 ,1,1,2,43.275,14.224,0.0,0.0,0.0,0.0,1,1
55367,1 ,1,1,2,52.45,17.239,0.0,0.0,0.0,0.0,1,1
55372,1 ,1,1,2,19.527,6.418,0.0,0.0,0.0,0.0,1,1
55377,1 ,1,1,2,48.644,15.988,0.0,0.0,0.0,0.0,1,1
55383,1 ,1,1,2,20.946,6.884,0.0,0.0,0.0,0.0,1,1
55387,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
55393,1 ,1,1,2,60.066,19.742,0.0,0.0,0.0,0.0,1,1
55403,1 ,1,1,2,19.732999999999997,6.486000000000001,0.0,0.0,0.0,0.0,1,1
55409,1 ,1,1,2,20.253,6.657,0.0,0.0,0.0,0.0,1,1
55411,1 ,1,1,2,11.719,3.852,0.0,0.0,0.0,0.0,1,1
55413,1 ,1,42,70,-3.1,0.24,0.0,0.0,0.0,0.0,1,1
55414,1 ,1,19,32,7.647,-1.783,0.0,0.0,0.0,0.0,1,1
55424,1 ,1,1,2,14.541,4.779,0.0,0.0,0.0,0.0,1,1
55433,1 ,1,1,2,51.93,17.069,0.0,0.0,0.0,0.0,1,1
55444,1 ,1,1,2,6.924,2.276,0.0,0.0,0.0,0.0,1,1
55449,1 ,1,1,2,21.465,7.055,0.0,0.0,0.0,0.0,1,1
55454,1 ,1,1,2,0.173,0.057,0.0,0.0,0.0,0.0,1,1
55455,1 ,1,1,2,22.503,7.396,0.0,0.0,0.0,0.0,1,1
55459,1 ,1,1,2,15.337,5.041,0.0,0.0,0.0,0.0,1,1
55462,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
55463,1 ,1,1,2,16.034,5.27,0.0,0.0,0.0,0.0,1,1
55471,1 ,1,1,2,50.372,16.556,0.0,0.0,0.0,0.0,1,1
55473,1 ,1,1,2,3.462,1.138,0.0,0.0,0.0,0.0,1,1
55474,1 ,1,1,2,12.117,3.983,0.0,0.0,0.0,0.0,1,1
55481,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55482,1 ,1,39,62,5.0,1.0,0.0,0.0,0.0,0.0,1,1
55483,1 ,1,1,2,51.93,17.068,0.0,0.0,0.0,0.0,1,1
55485,1 ,1,1,2,8.655,2.845,0.0,0.0,0.0,0.0,1,1
55486,1 ,1,1,2,13.848,4.552,0.0,0.0,0.0,0.0,1,1
55491,1 ,1,1,2,31.158,10.241000000000001,0.0,0.0,0.0,0.0,1,1
55496,1 ,1,1,2,20.08,6.6,0.0,0.0,0.0,0.0,1,1
55497,1 ,1,1,2,32.37,10.639,0.0,0.0,0.0,0.0,1,1
55507,1 ,1,49,88,64.0,30.0,0.0,0.0,0.0,0.0,1,1
55511,1 ,1,1,2,24.198999999999998,7.954,0.0,0.0,0.0,0.0,1,1
55544,1 ,1,31,46,0.1,0.1,0.0,0.0,0.0,0.0,1,1
55546,1 ,1,32,40,12.275,-0.825,0.0,0.0,0.0,0.0,1,1
