I,NAME,BASKV,IDE,AREA,ZONE,OWNER,VM,VA,NVHI,NVLO,EVHI,EVLO
177475,LITSNK 4,500.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177476,LITSNK 5,500.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177477,DANIEL 2,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177478,RIVERT 4,230.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177479,MUSTAN 6,230.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177480,MUSTAN 7,230.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177481,ANTICL 6,500.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177482,COTONW 2,138.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
177483,MIL_ED 3,34.5,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
177484,SAF    4,115.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
177485,MIL_ED 4,34.5,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
177486,SAF    5,115.0,1,42,70,1,1.0,0.0,1.1,0.9,1.1,0.9
177487,BONANZ 6,138.0,1,39,62,1,1.0,0.0,1.1,0.9,1.1,0.9
177488,ORG_GR 3,138.0,1,41,69,1,1.0,0.0,1.1,0.9,1.1,0.9
177489,HIDDEN 3,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
177490,HIDDEN 4,115.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
177491,HIDDEN 5,345.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
177492,HIDDEN 6,345.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
177493,HIDDEN 7,345.0,1,40,68,1,1.0,0.0,1.1,0.9,1.1,0.9
177497,AGUCAL 3,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177498,AGUCAL 4,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177499,AGUCAL 5,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177500,AGUCAL 6,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177505,CNTNLA 3,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177506,CNTNLA 4,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177507,CNTNLA 5,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177508,CNTNLA 6,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177519,IVSLRP 3,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177520,IVSLRP 4,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177521,IVSLRP 5,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177522,IVSLRP 6,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177523,IVSLRP 7,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177524,IVSLRP 8,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177525,LCOCHS 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177526,LCOCHS 4,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177527,LILIAC 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177528,LILIAC 4,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177530,MIGUEL15,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177534,MIGUEL19,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177539,NAROWS 2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177541,OCTILO 4,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177542,OCTILO 5,34.5,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177550,RINCN  2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177551,RINCN  3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177552,SANLUS10,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177554,SLVRGT 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177555,SLVRGT 4,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177558,SNCRST11,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177559,SNCRST12,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177560,SNCRST13,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177561,SNCRST14,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177562,SNCRST15,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177563,SNCRST16,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177564,SNCRST17,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177565,SNCRST18,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177566,SNTABL 2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177567,SNTABL 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177568,STROSA 2,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177572,TORTLA 3,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177573,TORTLA 4,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177574,VALLEY 9,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177575,VALLEY10,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177576,VALLEY11,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177577,VALLEY12,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177578,VALLEY13,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177579,VALLEY14,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177580,VALLEY15,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177581,VALLEY16,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177582,VALLEY17,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177583,VALLEY18,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177584,VALLEY19,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177585,VICTOR 5,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177586,VICTOR 6,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177587,VICTOR 7,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177588,VIEJOS 2,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177589,VIEJOS 3,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177590,VILLPK 3,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177591,VILLPK 4,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177592,VINCNT 9,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177593,VINCNT10,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177594,VINCNT11,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177595,VINCNT12,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177596,VINCNT13,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177597,VINCNT14,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177598,VINCNT15,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177599,VINCNT16,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177600,VINCNT17,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177601,VINCNT18,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177602,VINCNT19,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177603,VINCNT20,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177604,VINCNT21,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177605,VINCNT22,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177607,WALNUT 4,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177608,WALNUT 5,66.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177609,WHIRWD 8,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177610,WHIRWD 9,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177611,WHIRWD10,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177612,WHIRWD11,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177613,WHIRWD12,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177614,WHIRWD13,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177617,WINHUB13,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177618,WINHUB14,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177619,WINHUB15,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177620,WINHUB16,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177621,WINHUB17,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177622,WINHUB18,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177623,WINHUB19,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177624,WINHUB20,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177625,WINHUB21,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177626,WINHUB22,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177627,WINHUB23,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177628,WINHUB24,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177629,WINHUB25,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177630,WINHUB26,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177631,WINHUB27,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177632,WINHUB28,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177633,WNDSTR 5,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177634,WRNERS 2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177635,WRNERS 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177636,SXCYN  8,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177637,SXCYN  9,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177638,SXCYN 10,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177639,SXCYN 11,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177640,VINCNT23,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177641,VINCNT24,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177659,SNCRST19,500.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177660,ECONTY 6,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177661,ECONTY 7,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177662,ECONTY 8,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177663,ECONTY 9,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177664,ECONTY10,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177665,WHIRWD14,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177666,WHIRWD15,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177667,WHIRWD16,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177668,WHIRWD17,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177671,IVALLY10,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177672,IVALLY11,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177673,IVALLY12,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177674,IVALLY13,12.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177675,ANA MO 6,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177676,ANA MO 7,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177677,ARDEN  7,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177679,ARTESI 3,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177680,AUSTIN 5,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177681,AUSTIN 6,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177682,AUSTIN 7,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177683,AVERA  4,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177684,BATLE  5,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177685,BELTWA 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177686,BLDR B 3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177687,BRDRTW 4,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177688,BUCKEY 7,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177689,BUCKEY 8,13.8,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177690,CAREY  3,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177691,CARSON 4,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177692,CARSON 5,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177693,CLARK$21,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177694,DECATU 6,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177695,DECATU 7,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177696,DECATU 8,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177697,DECATU 9,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177698,DECATU10,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177699,DURANG 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177700,E TRAC 9,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177701,E TRAC10,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177702,E TRAC11,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177703,EIGHT  3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177704,EQUEST 4,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177705,FALCON 5,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177706,FAULKN 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177707,FT SAG 5,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177708,GILMOR 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177709,GLENDA 4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177710,GONDER12,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177711,GONDER13,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177712,GONDER14,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177713,GONDER15,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177714,GONDER16,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177715,GRTETO 3,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177716,H ALLE11,345.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177717,H ALLE12,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177718,H ALLE13,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177719,H ALLE14,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177720,H ALLE15,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177721,H ALLE16,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177722,HIGHLD 4,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177723,HILLTP 4,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177724,HUALAP 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177725,HUMBOL 4,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177726,HUMBOL 5,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177727,IRONMT 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177728,LAHONT 4,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177729,LEAVIT 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177730,LORENZ 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177731,LOYALT 2,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177732,MACHAC 6,13.8,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177733,MAGGIE 2,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177734,MAGNOL 5,230.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177735,MCHL W 4,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177736,MEYERS 5,14.4,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177737,MILLER 3,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177738,MIRA L 7,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177739,MIRA L 8,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177740,MT ROS 4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177741,N VAL  5,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177742,N VAL  6,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177743,N VALM 9,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177744,N VALM10,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177745,N VALM11,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177746,N VALM12,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177747,N VALM13,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177748,NRTHWS 4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177749,NRTHWS 7,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177750,NRTHWS 8,34.5,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177751,NRTHWS 9,34.5,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177752,OQUEND 2,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177753,OREANA 4,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177754,OSCEOL 3,230.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177755,PEBBLE 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177756,PECOS$ 4,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177757,PECOS$ 5,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177758,PECOS$ 6,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177759,POLARI 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177760,QUAIL  2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177761,QUAIL  3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177762,RENO$  4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177763,RENO$  5,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177764,RILEY$ 4,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177765,ROBINS 6,500.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177766,ROBINS 7,500.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177767,ROBINS 8,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177768,SAN FR 4,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177769,SLVR P 4,55.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177770,SPAN S 4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177771,SPAN S 5,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177772,SPENCE 5,69.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177773,STATEL 5,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177774,STEAMB 4,24.9,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177775,T LAZY 2,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177776,TRUCKE 3,60.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177777,VAL RO 7,13.8,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177778,WINNMC 5,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177779,WHIRWD18,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177780,BAYBLV 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177781,BAYBLV 4,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177782,VALYSW 2,138.0,1,45,77,1,1.0,0.0,1.1,0.9,1.1,0.9
177783,BASLNE 2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177784,PNDLTN 2,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177785,PNDLTN 3,69.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177786,WHIRWD19,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177787,WHIRWD20,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177788,WHIRWD21,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177789,WHIRWD22,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177790,VAL RO 8,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177791,BRUNSW 3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177792,EAGLMT 7,230.0,1,45,83,1,1.0,0.0,1.1,0.9,1.1,0.9
177793,EAGLMT 8,12.0,1,45,83,1,1.0,0.0,1.1,0.9,1.1,0.9
177794,VALLEY20,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177795,VALLEY21,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177796,VISTA  5,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177797,VISTA  6,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177798,ALESND 2,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177799,ALESND 3,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177800,BARRIC 8,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177801,BARRIC 9,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177802,CASADB 4,115.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177803,SANJCP 4,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177804,SANJCP 5,230.0,1,45,76,1,1.0,0.0,1.1,0.9,1.1,0.9
177805,BANNOC 2,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177806,BELL C 2,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177807,BELL C 3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177808,OLGHOU 3,345.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177812,DLN_CI 2,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177813,CHUKAR 3,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177814,CHUKAR 4,120.0,1,36,79,1,1.0,0.0,1.1,0.9,1.1,0.9
177815,BURNHA 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177816,LINCOL 2,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177817,HAMLIN 5,34.5,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177818,H ALLE17,500.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177819,H ALLE18,500.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177820,H ALLE19,500.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177821,H ALLE20,500.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177822,BELLEF11,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177823,BELLEF12,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177824,BELLEF13,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177825,SNZIAW 1,345.0,1,45,85,1,1.0,0.0,1.1,0.9,1.1,0.9
177827,PASTSR 5,22.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177828,MCDONL 3,138.0,1,36,63,1,1.0,0.0,1.1,0.9,1.1,0.9
177871,ANTLPE10,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177872,ANTLPE11,66.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177873,ANTLPE12,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177874,ANTLPE13,500.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177875,ANTLPE14,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177876,ANTLPE15,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177878,ANTLPE17,230.0,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177879,ANTLPE18,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
177880,ANTLPE19,13.8,1,45,75,1,1.0,0.0,1.1,0.9,1.1,0.9
