I,J,CKT,R,X,B,RATEA,RATEB,RATEC,GI,BI,GJ,BJ,ST,MET,LEN,O1,F1,O2,F2,O3,F3,O4,F4
29542,17425,1 ,0.00011,0.00011,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
9403,61745,1 ,0.0034,0.0185,0.0,178.71,194.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
81774,61745,1 ,0.00224,0.01206,0.0,178.71,194.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
26446,9403,1 ,0.00259,0.01368,0.0,178.71,194.68,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
900008,23653,1 ,0.00023,0.001991,0.0,907.82,968.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
9036,23653,1 ,0.00018,0.00245,0.0,1444.91,1533.32,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
6952,23653,1 ,0.0007,0.009401,0.0,868.85,930.64,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
40918,65113,1 ,0.042259,0.180579,0.0,47.53,47.53,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
97556,48457,1 ,0.00832,0.04991,0.0,68.44,91.26,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
110061,1797,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
111346,131238,1 ,0.007813,0.016,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
167550,93661,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
102338,60702,1 ,0.0001,0.0001,0.0,300.1,316.55,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
96425,1797,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
125,1797,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
34439,15917,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
76819,80526,1 ,0.05952,0.121882,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1797,80423,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1797,131031,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29381,70494,1 ,0.008449,0.02448,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29381,11657,1 ,0.009489,0.027452,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7284,43696,1 ,0.00032,0.004289,0.0,824.17,1038.06,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
7284,43696,1 ,0.00033,0.004289,0.0,1490.54,1602.71,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68761,7317,1 ,0.010198,0.052741,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
103552,37244,1 ,0.002921,0.038658,0.0,1215.82,1340.35,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
37244,11234,1 ,0.00103,0.01369,0.0,1215.82,1340.35,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
11234,14333,1 ,0.00475,0.062949,0.0,1215.82,1340.35,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
67846,70502,1 ,0.255766,0.611531,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
102265,9004,1 ,0.008182,0.032106,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
55383,9004,1 ,0.017562,0.039464,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
55367,9004,1 ,0.0898,0.20189,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
61047,54057,1 ,0.000515,0.006644,0.0,593.17,734.81,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5800,9695,1 ,0.01608,0.0717,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
10268,16438,1 ,0.01868,0.08444,0.0,177.23,189.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5250,9695,1 ,0.01753,0.07833,0.0,114.29,114.29,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
87349,946,1 ,0.000792,0.00562,0.0,123.83,123.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
81150,166151,1 ,0.00011,0.00011,0.0,1441.11,1944.93,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
66270,81150,1 ,0.00011,0.00011,0.0,1512.71,2041.73,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
18777,21386,1 ,0.1157,0.1819,0.0,27.28,27.28,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
11707,120946,1 ,0.0001,0.0001,0.0,164.96,164.96,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
18777,123807,1 ,0.1157,0.1819,0.0,27.28,27.28,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
60202,70063,1 ,0.00576,0.043403,0.0,658.92,710.43,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8405,55354,1 ,0.00142,0.011631,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8405,9227,1 ,0.00088,0.007152,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
55354,80603,1 ,0.00163,0.013322,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29388,55354,1 ,0.00174,0.014172,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
42080,30890,1 ,0.113469,0.116068,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39871,70443,1 ,0.008,0.044832,0.0,240.5,250.01,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
39871,69899,1 ,0.00724,0.040552,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
35448,139541,1 ,0.037739,0.211947,0.0,188.22,189.17,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
139541,69786,1 ,0.00422,0.023524,0.0,160.65,180.61,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
75230,10097,1 ,0.000548,0.00246,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
80382,3754,1 ,0.00381,0.02088,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
90698,37961,1 ,0.03325,0.1497,0.0,189.5,189.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
49031,71272,1 ,0.000172,0.000776,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
70822,7197,1 ,0.0001,0.00021,0.0,1136.08,1136.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20135,128867,1 ,0.00266,0.01561,0.0,194.87,213.88,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
65731,128867,1 ,0.00737,0.045,0.0,194.87,213.88,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20153,128867,1 ,0.00266,0.01561,0.0,211.03,233.85,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20179,128867,1 ,0.00737,0.045,0.0,211.03,233.85,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
42586,4562,1 ,0.000402,0.003688,0.0,454.39,454.39,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
131677,74810,1 ,0.032577,0.01716,0.0,20.44,20.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
42586,18250,1 ,0.001443,0.013242,0.0,454.39,454.39,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
16711,92433,1 ,0.001223,0.010284,0.0,133.08,133.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
67743,3419,1 ,0.0001,0.00126,0.0,1460.98,1514.78,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
2698,3419,1 ,0.00013,0.00159,0.0,1461.07,1514.31,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
5934,141740,1 ,0.0002,0.0009,0.0,9999.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31270,1030,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31270,7236,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
75173,146517,1 ,0.290595,0.86227,0.0,150.86,158.75,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31270,75173,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
35568,85972,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
35568,2381,1 ,0.0001,0.0005,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
60379,31515,1 ,0.13391,0.11462,0.0,60.44,60.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20289,75230,1 ,0.0116,0.05374,0.0,189.5,189.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20289,36520,1 ,0.01583,0.07386,0.0,189.5,189.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
13408,139404,1 ,0.01516,0.06804,0.0,181.77,181.77,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
3754,5114,1 ,0.0007,0.00314,0.0,631.2,631.2,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8986,19233,1 ,0.000578,0.006669,0.0,1136.08,1136.08,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
9544,1135,1 ,0.000673,0.007207,0.0,1173.19,1173.19,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180340,9544,1 ,0.0001,0.001109,0.0,1173.19,1173.19,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
27615,19701,1 ,0.00255,0.0099,0.0,114.07,114.07,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8651,152498,1 ,7.1e-05,0.0016,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68311,144489,1 ,0.00025,0.00347,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68311,16461,1 ,0.00025,0.00347,0.0,1135.97,1250.04,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68311,52872,1 ,0.0003,0.00408,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68311,159904,1 ,0.0003,0.00408,0.0,1640.74,1641.69,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
2744,162431,1 ,0.0001,0.00095,0.0,724.36,780.44,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
27427,49436,1 ,0.0009,0.00993,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
89558,125378,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
49436,3604,1 ,0.00016,0.00171,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
20138,169493,1 ,0.00075,0.0083,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
68091,42807,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
72474,391,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
50470,391,1 ,0.0001,0.0003,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
156956,23741,1 ,0.0018,0.011101,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
2887,41737,1 ,0.00122,0.00711,0.0,207.9,219.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
2887,102856,1 ,0.002531,0.01468,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1168,40308,1 ,0.001,0.01,0.0,205.4,219.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
152330,29209,1 ,0.01239,0.072821,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
121560,404,1 ,9e-05,0.00057,0.0,207.9,219.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
141007,70078,1 ,0.00363,0.02506,0.0,414.46,456.29,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
70309,141007,1 ,0.00328,0.02363,0.0,377.39,377.39,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
6563,70140,1 ,0.00609,0.01983,0.0,71.3,71.3,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
70388,70359,1 ,0.05422,0.10533,0.0,31.37,33.27,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
111327,70359,1 ,0.0362,0.1586,0.0,17.11,17.11,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
71598,70296,1 ,0.07562,0.14834,0.0,31.37,33.27,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
70288,71598,1 ,0.01104,0.02167,0.0,31.37,33.27,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
70201,28317,1 ,0.042,0.09285,0.0,50.38,53.23,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
165454,70201,1 ,0.0473,0.02081,0.0,61.79,61.79,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
69210,165454,1 ,0.02727,0.13289,0.0,87.46,92.21,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
8779,73109,1 ,0.00248,0.01125,0.0,114.07,114.07,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
30061,27427,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
30061,169493,1 ,0.0001,0.0001,0.0,9505.05,9505.05,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24406,24441,1 ,0.0101,0.0536,0.0,62.45,84.79,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24406,24480,1 ,0.01729,0.1017,0.0,118.44,146.01,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24441,24480,1 ,0.0066,0.04484,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24441,24444,1 ,0.0082,0.0438,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
33541,33545,1 ,0.0005,0.0005,0.0,83.84,89.55,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
22350,22342,1 ,4e-05,0.00033,0.0,823.22,904.97,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
25647,24451,1 ,0.0073,0.0387,0.0,118.83,118.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
38026,38022,1 ,0.0012,0.0044,0.0,137.84,160.65,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
34426,34707,1 ,0.00326,0.02394,0.0,243.73,260.94,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29576,29570,1 ,0.0087,0.0091,0.0,795.65,795.65,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
29578,28355,1 ,0.00046,0.00413,0.0,1045.66,1045.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
28403,28402,1 ,0.00104,0.00657,0.0,798.5,920.18,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
25635,24832,1 ,0.0005,0.0005,0.0,114.55,114.55,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
25204,25202,1 ,0.0005,0.0005,0.0,950.6,950.6,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
180718,25206,1 ,0.01008,0.00451,0.0,96.01,112.17,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24493,24402,1 ,0.0116,0.0615,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24434,1 ,0.1099,0.262601,0.0,54.37,73.86,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24450,1 ,0.0109,0.0404,0.0,89.64,120.63,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24440,1 ,0.0159,0.0848,0.0,97.82,123.86,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24445,1 ,0.0531,0.236201,0.0,100.0,134.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24493,24424,1 ,0.0029,0.0156,0.0,118.44,146.01,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24493,24426,1 ,0.0219,0.1167,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24424,1 ,0.0151,0.0805,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24480,1 ,0.02516,0.15655,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24480,1 ,0.02516,0.15655,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24442,1 ,0.0324,0.136,0.0,97.82,123.86,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,24424,1 ,0.0165,0.0876,0.0,126.05,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24402,95078,1 ,0.00282,0.01493,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24445,24407,1 ,0.0005,0.0005,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24445,24430,1 ,0.028,0.067,0.0,58.65,79.28,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24407,24480,1 ,0.01433,0.08597,0.0,118.44,159.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24457,24469,1 ,0.0005,0.0005,0.0,100.0,100.0,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24469,24414,1 ,0.0142,0.0596,0.0,100.0,134.7,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24469,24468,1 ,0.0128,0.0536,0.0,100.0,100.0,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31067,31072,1 ,0.0113,0.0316,0.0,65.78,70.25,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31067,31070,1 ,0.0005,0.0005,0.0,96.01,102.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31067,31056,1 ,0.04924,0.07396,0.0,40.97,43.73,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31071,180925,1 ,0.0005,0.0005,0.0,96.01,102.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31070,31074,1 ,0.07056,0.2025,0.0,59.32,59.32,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
31071,31080,1 ,0.0232,0.1073,0.0,96.01,102.66,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
22223,22221,1 ,0.00238,0.01958,0.0,142.59,142.59,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24404,24412,1 ,0.0232,0.0538,0.0,62.45,84.79,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
24404,24451,1 ,0.0122,0.0651,0.0,118.83,118.83,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
181174,30865,1 ,0.0005,0.0005,0.0,189.36,189.36,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
181234,25641,1 ,0.0519,0.0766,0.0,78.9,78.9,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
38762,33779,1 ,0.0074,0.0265,0.0,113.03,113.03,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
36077,36208,1 ,0.0005,0.0005,0.0,296.59,317.5,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
32107,32109,1 ,0.0005,0.0005,0.0,28.52,29.47,9999.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1.0,0,0.0,0,0.0,0,0.0
