I,ID,PG,QG,QT,QB,VS,IREG,MBASE,ZR,ZX,RT,XT,GTAP,STAT,RMPCT,PT,PB,O1,F1,O2,F2,O3,F3,O4,F4,WMOD,WPF
103053,2 ,30.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,61.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
103053,3 ,30.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,61.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
71248,1 ,32.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,64.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
71248,2 ,28.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,57.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
71248,3 ,30.6,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,61.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
88620,1 ,5.5,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,6 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,7 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,8 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,9 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,10,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,11,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,12,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,13,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,14,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,15,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,16,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
6224,17,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,1595.0,-1595.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,6 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,7 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,8 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,9 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,10,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,11,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,12,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,13,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,14,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,15,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,16,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
3195,17,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3409.0,-3409.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,6 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,7 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,8 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,9 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,10,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,11,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,12,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,13,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,14,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,15,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,16,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
30892,17,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,2984.0,-2984.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,6 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,7 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,8 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,9 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,10,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,11,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,12,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,13,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,14,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,15,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,16,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
2083,17,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,3025.0,-3025.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
1815,1 ,4.8,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,76.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47924,1 ,7.61,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,122.4,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
137148,1 ,10.34,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,101.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47975,1 ,38.08,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,101.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
66730,1 ,374.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,375.0,190.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47872,1 ,27.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,199.5,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47873,1 ,24.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,50.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47974,1 ,50.4,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.8,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47917,1 ,38.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,76.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
47912,1 ,10.89,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,45.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
98922,1 ,15.85,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,100.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19713,1 ,23.95,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,43.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19713,2 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,27.6,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19715,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,30.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19714,1 ,15.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,30.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19716,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
19716,2 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,15.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54232,1 ,80.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,250.0,-250.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
14416,1 ,5.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,5.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
96170,1 ,84.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,102.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59223,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,75.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59208,1 ,110.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,144.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59908,1 ,109.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,144.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
55297,1 ,84.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,93.62,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58297,1 ,84.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,93.62,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54797,1 ,84.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,93.62,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59297,1 ,85.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,93.62,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57298,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57298,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57298,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
181083,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
181083,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
181083,3 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
181083,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
181083,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57298,4 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57298,5 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,8.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54627,1 ,68.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,99.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
73438,1 ,3.23,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,41.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
73332,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,41.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
97569,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
57054,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
56738,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,45.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
56739,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,9999.0,-9999.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
56739,2 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,27.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
79251,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,85.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
56206,1 ,83.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,102.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58207,1 ,75.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,102.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59290,1 ,40.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,48.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58290,1 ,38.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,49.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58290,2 ,20.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,25.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
76305,1 ,7.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,7.2,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
54222,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,11.3,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
55497,1 ,358.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,426.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
55496,1 ,0.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,177.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
56142,1 ,62.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,72.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59142,1 ,31.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,44.55,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58183,1 ,13.53,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,16.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
58187,1 ,167.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,233.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
59187,1 ,116.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,156.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
73291,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,25.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
73520,1 ,2.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,10.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
73292,1 ,10.0,0.0,9999.0,-9999.0,1.0,0,100.0,0.0,1.0,0.0,0.0,1.0,1,100.0,25.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,1.0
